Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,64.37999725341797,65.33000183105469,64.16999816894531,65.19999694824219,55.55583572387695,6329600
2018-01-03,65.22000122070312,66.05999755859375,64.69000244140625,65.94000244140625,56.186378479003906,6844200
2018-01-04,66.18000030517578,66.52999877929688,65.91000366210938,66.02999877929688,56.26306915283203,5060100
2018-01-05,66.04000091552734,66.5999984741211,65.5,66.47000122070312,56.637996673583984,5421800
2018-01-08,66.25,66.52999877929688,65.94000244140625,66.2699966430664,56.467559814453125,4266900
2018-01-09,65.63999938964844,65.86000061035156,64.94000244140625,65.2699966430664,55.61548614501953,7632300
2018-01-10,65.4800033569336,65.73999786376953,64.87999725341797,65.26000213623047,55.606971740722656,6569300
2018-01-11,65.19999694824219,65.5,65.13999938964844,65.43000030517578,55.75181198120117,4233100
2018-01-12,65.61000061035156,65.9000015258789,65.08000183105469,65.37999725341797,55.709205627441406,5007200
2018-01-16,66.2300033569336,68.6500015258789,66.02999877929688,68.25,58.15469741821289,24478800
2018-01-17,68.5199966430664,68.9000015258789,67.23999786376953,68.0199966430664,57.95871353149414,12559100
2018-01-18,67.75,68.18000030517578,67.48999786376953,68.05000305175781,57.98426818847656,6797900
2018-01-19,68.04000091552734,68.25,67.75,68.04000091552734,57.97576141357422,8864300
2018-01-22,67.80999755859375,68.75,67.70999908447266,68.66999816894531,58.5125617980957,8566200
2018-01-23,68.5999984741211,68.9000015258789,68.23999786376953,68.33999633789062,58.23137664794922,7825600
2018-01-24,68.19999694824219,68.29000091552734,67.37999725341797,67.9800033569336,57.92463302612305,12383100
2018-01-25,68.13999938964844,68.37000274658203,67.29000091552734,67.41999816894531,57.44746398925781,9122200
2018-01-26,67.94000244140625,68.52999877929688,67.5999984741211,68.52999877929688,58.393280029296875,7919000
2018-01-29,68.16000366210938,68.30000305175781,67.23999786376953,67.31999969482422,57.36223602294922,9745300
2018-01-30,67.43000030517578,67.91000366210938,66.7300033569336,66.98999786376953,57.08106231689453,8059500
2018-01-31,67.55000305175781,68.37999725341797,67.45999908447266,68.25,58.15469741821289,13915600
2018-02-01,67.0,68.3499984741211,66.31999969482422,66.80000305175781,56.91918182373047,16838500
2018-02-02,66.18000030517578,67.04000091552734,65.86000061035156,66.06999969482422,56.297149658203125,10971700
2018-02-05,66.30000305175781,66.55000305175781,60.5,61.72999954223633,52.59910583496094,35996000
2018-02-06,62.310001373291016,64.52999877929688,62.20000076293945,64.4000015258789,54.874168395996094,24458700
2018-02-07,64.22000122070312,66.12000274658203,64.0199966430664,65.04000091552734,55.41950988769531,15021200
2018-02-08,64.62999725341797,65.06999969482422,62.400001525878906,62.41999816894531,53.18703842163086,13451600
2018-02-09,62.95000076293945,64.31999969482422,61.459999084472656,63.9900016784668,54.52482223510742,23095000
